id,sentiment,call_timestamp,reason,city,state,channel,response_time,call duration in minutes,call_center,Market
EIR-70436612-Y-015093-9o,Neutral,10/5/2023,Canister Seal Issue,Akron,Ohio,Text,Within SLA,26,Los Angeles/CA,HOME
BBU-66293855-Z-076377-sa,Negative,10/28/2023,Canister Seal Issue,Toledo,Ohio,Email,Within SLA,19,Baltimore/MD,HOME
YUQ-33550564-B-838174-eu,Neutral,10/12/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Below SLA,5,Baltimore/MD,HOME
BAA-27897398-O-701616-Xp,Negative,10/1/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Within SLA,7,Baltimore/MD,HOME
PLP-31635693-2-704366-T4,Neutral,10/19/2023,Canister Seal Issue,Springfield,Ohio,Email,Above SLA,39,Los Angeles/CA,HOME
YXH-10189550-H-385898-AB,Neutral,10/16/2023,Canister Seal Issue,Cleveland,Ohio,Call-Center,Below SLA,19,Chicago/IL,HOME
QDU-93094212-H-174350-Qi,Negative,10/28/2023,Power Cord issue,Columbus,Ohio,Call-Center,Within SLA,29,Baltimore/MD,HOME
SES-98787876-U-916193-QR,Positive,10/24/2023,Canister Seal Issue,Youngstown,Ohio,Email,Below SLA,12,Denver/CO,HOME
xEF-57361976-X-479486-IR,Neutral,10/25/2023,Canister Seal Issue,Canton,Ohio,Email,Above SLA,14,Baltimore/MD,HOME
WJZ-92527603-9-438133-Xn,Negative,10/6/2023,Canister Seal Issue,Dayton,Ohio,Call-Center,Below SLA,27,Baltimore/MD,HOME
WRQ-34330899-q-350723-GU,Neutral,10/2/2023,Canister Seal Issue,Toledo,Ohio,Call-Center,Below SLA,17,Chicago/IL,HOME
RYV-50538029-T-328778-3X,Very Negative,10/5/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Above SLA,37,Baltimore/MD,HOME
RRP-19203873-r-265153-1H,Very Negative,10/6/2023,Canister Seal Issue,Akron,Ohio,Web,Within SLA,26,Baltimore/MD,HOME
LVT-12373998-6-488676-lR,Negative,10/14/2023,Canister Seal Issue,Columbus,Ohio,Web,Within SLA,17,Baltimore/MD,HOME
YQB-76719733-v-525163-8j,Positive,10/20/2023,Pressure Error Alert,Cincinnati,Ohio,Text,Within SLA,12,Los Angeles/CA,HOME
IGG-08423811-3-341595-wL,Neutral,10/24/2023,Canister Seal Issue,Dayton,Ohio,Web,Within SLA,10,Baltimore/MD,HOME
FXP-27029794-v-941133-UW,Neutral,10/22/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Within SLA,20,Los Angeles/CA,HOME
OTD-75236032-W-580158-YU,Negative,10/26/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Within SLA,6,Los Angeles/CA,HOME
FUF-32943444-s-192481-a4,Very Positive,10/6/2023,Pressure Error Alert,Columbus,Ohio,Email,Below SLA,35,Los Angeles/CA,HOME
WNN-09905618-e-402276-s8,Neutral,10/11/2023,Canister Seal Issue,Cincinnati,Ohio,Email,Within SLA,41,Chicago/IL,HOME
LTA-97582539-g-280144-T0,Very Negative,10/2/2023,Canister Seal Issue,Toledo,Ohio,Email,Within SLA,23,Los Angeles/CA,HOME
IEX-47787030-b-224219-po,Negative,10/11/2023,Canister Seal Issue,Akron,Ohio,Text,Within SLA,10,Los Angeles/CA,HOME
YxL-26782603-1-832718-nx,Very Positive,10/21/2023,Canister Seal Issue,Toledo,Ohio,Email,Below SLA,38,Los Angeles/CA,HOME
VBU-02113810-5-222548-Qe,Very Negative,10/17/2023,Pressure Error Alert,Cincinnati,Ohio,Web,Within SLA,16,Los Angeles/CA,HOME
ZZF-99904216-Q-655834-Qs,Neutral,10/30/2023,Canister Seal Issue,Dayton,Ohio,Call-Center,Within SLA,34,Los Angeles/CA,HOME
RUx-83045422-b-022409-bP,Neutral,10/19/2023,Canister Seal Issue,Dayton,Ohio,Text,Within SLA,6,Chicago/IL,HOME
FBF-80554136-n-802135-UI,Very Negative,10/22/2023,Canister Seal Issue,Columbus,Ohio,Email,Within SLA,8,Denver/CO,HOME
ExU-58504565-L-788895-bt,Negative,10/13/2023,Canister Seal Issue,Cleveland,Ohio,Text,Below SLA,21,Los Angeles/CA,HOME
ORx-86704039-q-358907-y0,Negative,10/21/2023,Canister Seal Issue,Dayton,Ohio,Call-Center,Within SLA,27,Baltimore/MD,HOME
INB-86826443-r-965960-rU,Very Positive,10/17/2023,Canister Seal Issue,Youngstown,Ohio,Text,Within SLA,18,Los Angeles/CA,HOME
QZU-50394294-D-894790-0E,Positive,10/4/2023,Canister Seal Issue,Cleveland,Ohio,Web,Within SLA,44,Chicago/IL,HOME
BDx-32754802-w-332401-qI,Neutral,10/22/2023,Pressure Error Alert,Akron,Ohio,Text,Within SLA,20,Los Angeles/CA,HOME
VAH-45262711-x-598282-NB,Very Positive,10/28/2023,Pressure Error Alert,Dayton,Ohio,Email,Within SLA,21,Los Angeles/CA,HOME
ARN-61090163-N-836085-GG,Negative,10/6/2023,Canister Seal Issue,Columbus,Ohio,Web,Within SLA,20,Baltimore/MD,HOME
NXP-21161550-h-559728-GE,Negative,10/21/2023,Pressure Error Alert,Columbus,Ohio,Text,Within SLA,39,Chicago/IL,HOME
BOT-41338582-g-566140-RU,Neutral,10/2/2023,Canister Seal Issue,Akron,Ohio,Web,Within SLA,10,Chicago/IL,HOME
WLU-41629133-s-193317-xx,Negative,10/19/2023,Canister Seal Issue,Canton,Ohio,Web,Below SLA,16,Baltimore/MD,HOME
ZTP-96109332-W-417599-Tb,Negative,10/18/2023,Power Cord issue,Akron,Ohio,Call-Center,Within SLA,14,Denver/CO,HOME
EBH-14116127-J-938003-wR,Negative,10/17/2023,Canister Seal Issue,Columbus,Ohio,Text,Within SLA,14,Chicago/IL,HOME
NDT-94246298-p-261459-P4,Negative,10/24/2023,Pressure Error Alert,Youngstown,Ohio,Email,Below SLA,7,Denver/CO,HOME
xSA-73079353-F-981774-s0,Very Negative,10/13/2023,Power Cord issue,Toledo,Ohio,Call-Center,Above SLA,14,Los Angeles/CA,HOME
HBD-62147825-4-481635-B3,Negative,10/17/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Within SLA,10,Los Angeles/CA,HOME
RZP-87828647-0-579279-ud,Negative,10/29/2023,Power Cord issue,Dayton,Ohio,Call-Center,Within SLA,42,Los Angeles/CA,HOME
UGx-35549403-z-379703-aG,Negative,10/2/2023,Canister Seal Issue,Lima,Ohio,Text,Within SLA,40,Baltimore/MD,HOME
FPG-41479589-x-501754-DX,Very Positive,10/15/2023,Canister Seal Issue,Toledo,Ohio,Web,Below SLA,12,Baltimore/MD,HOME
NGS-60078470-J-427444-wA,Negative,10/23/2023,Canister Seal Issue,Youngstown,Ohio,Email,Within SLA,5,Los Angeles/CA,HOME
EUR-07977927-l-044920-0b,Negative,10/12/2023,Canister Seal Issue,Cincinnati,Ohio,Web,Within SLA,13,Denver/CO,HOME
TUW-45983239-Z-592537-Zz,Neutral,10/26/2023,Canister Seal Issue,Akron,Ohio,Email,Within SLA,42,Denver/CO,HOME
xLR-81246558-R-370931-pR,Negative,10/23/2023,Canister Seal Issue,Columbus,Ohio,Web,Above SLA,17,Los Angeles/CA,HOME
HRP-19055068-a-482104-Q8,Negative,10/14/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Within SLA,20,Denver/CO,HOME
OOR-24149130-J-058754-Te,Negative,10/28/2023,Canister Seal Issue,Columbus,Ohio,Text,Within SLA,32,Chicago/IL,HOME
ZUQ-10216775-O-489771-6R,Negative,10/21/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Within SLA,35,Los Angeles/CA,HOME
xSF-06248338-N-699827-NN,Positive,10/29/2023,Power Cord issue,Cleveland,Ohio,Call-Center,Within SLA,13,Los Angeles/CA,HOME
FFL-90276625-A-575136-Hb,Very Negative,10/4/2023,Pressure Error Alert,Cleveland,Ohio,Email,Below SLA,33,Los Angeles/CA,HOME
QRL-93763983-b-690877-H8,Neutral,10/23/2023,Canister Seal Issue,Columbus,Ohio,Text,Below SLA,16,Los Angeles/CA,HOME
HDY-45628042-S-975855-Vy,Very Negative,10/20/2023,Pressure Error Alert,Akron,Ohio,Email,Within SLA,42,Denver/CO,HOME
BIH-37129492-B-785884-PF,Very Positive,10/1/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Below SLA,37,Chicago/IL,HOME
DVE-68146947-9-589232-Un,Neutral,10/21/2023,Canister Seal Issue,Columbus,Ohio,Call-Center,Within SLA,6,Chicago/IL,HOME
XDT-30581689-D-448175-hN,Neutral,10/16/2023,Canister Seal Issue,Akron,Ohio,Text,Within SLA,14,Los Angeles/CA,HOME
UGS-27189930-E-856165-Nb,Positive,10/14/2023,Canister Seal Issue,Dayton,Ohio,Call-Center,Within SLA,39,Baltimore/MD,HOME
QSY-07182530-H-991351-iN,Neutral,10/7/2023,Canister Seal Issue,Dayton,Ohio,Text,Within SLA,29,Baltimore/MD,HOME
XRU-66280839-R-259024-x6,Neutral,10/5/2023,Pressure Error Alert,Columbus,Ohio,Email,Within SLA,9,Los Angeles/CA,HOME
AHO-32210067-X-829725-04,Very Positive,10/29/2023,Canister Seal Issue,Toledo,Ohio,Web,Above SLA,25,Chicago/IL,HOME
ENX-60606493-d-332319-nj,Very Negative,10/24/2023,Canister Seal Issue,Dayton,Ohio,Email,Within SLA,25,Chicago/IL,HOME
ZRJ-30057933-f-152728-nQ,Negative,10/5/2023,Pressure Error Alert,Cincinnati,Ohio,Text,Below SLA,5,Baltimore/MD,HOME
XHQ-78340917-U-104077-bO,Very Negative,10/1/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Within SLA,45,Los Angeles/CA,HOME
FFJ-45478078-n-814558-x3,Neutral,10/12/2023,Canister Seal Issue,Cincinnati,Ohio,Web,Within SLA,30,Baltimore/MD,HOME
OGW-28060479-b-811089-aV,Positive,10/10/2023,Canister Seal Issue,Akron,Ohio,Text,Within SLA,41,Baltimore/MD,HOME
URF-42817293-j-569212-w7,Very Negative,10/20/2023,Canister Seal Issue,Hamilton,Ohio,Web,Within SLA,43,Baltimore/MD,HOME
OXO-97564944-O-787075-Ix,Very Negative,10/4/2023,Power Cord issue,Cleveland,Ohio,Call-Center,Below SLA,25,Baltimore/MD,HOME
EVQ-32145053-l-970974-eT,Neutral,10/26/2023,Canister Seal Issue,Cincinnati,Ohio,Web,Below SLA,40,Los Angeles/CA,HOME
OEx-33302817-V-557414-sn,Negative,10/13/2023,Canister Seal Issue,Toledo,Ohio,Email,Within SLA,42,Chicago/IL,HOME
DDF-76698824-O-194815-4n,Positive,10/23/2023,Canister Seal Issue,Cleveland,Ohio,Call-Center,Below SLA,32,Denver/CO,HOME
LZZ-22225509-B-376834-5e,Negative,10/8/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Within SLA,34,Los Angeles/CA,HOME
NBX-61559509-D-235125-h3,Very Positive,10/12/2023,Pressure Error Alert,Cleveland,Ohio,Email,Within SLA,36,Baltimore/MD,HOME
JYx-16433877-D-825992-oQ,Negative,10/30/2023,Canister Seal Issue,Akron,Ohio,Email,Within SLA,23,Baltimore/MD,HOME
GYB-77160096-0-690762-hF,Very Negative,10/21/2023,Canister Seal Issue,Columbus,Ohio,Web,Within SLA,20,Baltimore/MD,HOME
UWX-91758308-O-121141-li,Positive,10/21/2023,Power Cord issue,Columbus,Ohio,Call-Center,Below SLA,45,Baltimore/MD,HOME
IHN-57336025-o-275301-Vi,Neutral,10/9/2023,Pressure Error Alert,Cleveland,Ohio,Text,Within SLA,40,Denver/CO,HOME
EVU-36808517-w-879614-Er,Very Negative,10/8/2023,Canister Seal Issue,Youngstown,Ohio,Web,Below SLA,26,Baltimore/MD,HOME
XWB-64573108-2-612296-Vp,Negative,10/1/2023,Pressure Error Alert,Columbus,Ohio,Email,Within SLA,41,Chicago/IL,HOME
WSF-13359443-D-870748-2t,Neutral,10/26/2023,Power Cord issue,Columbus,Ohio,Call-Center,Below SLA,45,Denver/CO,HOME
JWO-84153573-s-702047-Lb,Neutral,10/2/2023,Canister Seal Issue,Dayton,Ohio,Email,Below SLA,37,Denver/CO,HOME
THN-86542168-j-077563-hx,Neutral,10/2/2023,Canister Seal Issue,Warren,Ohio,Web,Above SLA,12,Baltimore/MD,HOME
xOV-82040102-y-021287-ot,Neutral,10/12/2023,Pressure Error Alert,Akron,Ohio,Email,Below SLA,43,Denver/CO,HOME
LRZ-72117569-x-942935-qU,Very Negative,10/13/2023,Canister Seal Issue,Cincinnati,Ohio,Email,Within SLA,25,Denver/CO,HOME
GLT-31365842-j-201688-8d,Negative,10/9/2023,Power Cord issue,Dayton,Ohio,Call-Center,Above SLA,12,Denver/CO,HOME
ROS-54487932-B-960488-d6,Negative,10/10/2023,Canister Seal Issue,Columbus,Ohio,Web,Below SLA,37,Los Angeles/CA,HOME
IHD-60926098-N-038691-91,Neutral,10/12/2023,Canister Seal Issue,Lima,Ohio,Text,Below SLA,23,Los Angeles/CA,HOME
RIJ-24657555-l-942146-ON,Very Positive,10/12/2023,Canister Seal Issue,Akron,Ohio,Web,Within SLA,20,Chicago/IL,HOME
RTY-83956630-A-484480-7x,Neutral,10/13/2023,Power Cord issue,Canton,Ohio,Call-Center,Within SLA,30,Baltimore/MD,HOME
BXx-14186765-X-733482-TV,Negative,10/6/2023,Power Cord issue,Columbus,Ohio,Call-Center,Above SLA,19,Chicago/IL,HOME
OSU-89120150-w-690898-56,Negative,10/6/2023,Pressure Error Alert,Dayton,Ohio,Email,Below SLA,35,Los Angeles/CA,HOME
YYY-26895638-s-065587-r1,Negative,10/22/2023,Canister Seal Issue,Canton,Ohio,Email,Below SLA,38,Baltimore/MD,HOME
VEU-13795418-Y-781021-Jq,Positive,10/7/2023,Canister Seal Issue,Columbus,Ohio,Email,Below SLA,15,Los Angeles/CA,HOME
SRZ-10313676-h-623338-FE,Negative,10/8/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Below SLA,7,Los Angeles/CA,HOME
TSN-63389700-p-078516-qs,Very Positive,10/18/2023,Canister Seal Issue,Columbus,Ohio,Web,Within SLA,21,Baltimore/MD,HOME
JUY-37899553-H-193071-9l,Negative,10/22/2023,Canister Seal Issue,Toledo,Ohio,Email,Within SLA,41,Los Angeles/CA,HOME
XEF-17101736-0-463405-NO,Negative,10/23/2023,Canister Seal Issue,Toledo,Ohio,Email,Within SLA,24,Los Angeles/CA,HOME
LBV-38785885-W-986162-Ru,Neutral,10/28/2023,Canister Seal Issue,Toledo,Ohio,Text,Within SLA,24,Chicago/IL,HOME
EZD-68364538-y-320973-Tj,Positive,10/4/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Within SLA,33,Los Angeles/CA,HOME
XXT-89347361-U-986362-vp,Neutral,10/24/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Below SLA,6,Chicago/IL,HOME
UIB-74854205-t-048383-oR,Negative,10/7/2023,Canister Seal Issue,Cincinnati,Ohio,Email,Within SLA,38,Chicago/IL,HOME
VIH-18605545-t-377404-UQ,Very Negative,10/18/2023,Canister Seal Issue,Cincinnati,Ohio,Email,Within SLA,22,Baltimore/MD,HOME
LUT-10782896-w-657235-gA,Positive,10/4/2023,Canister Seal Issue,Dayton,Ohio,Call-Center,Within SLA,13,Los Angeles/CA,HOME
RAA-30627010-7-255241-yo,Very Positive,10/22/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Within SLA,24,Los Angeles/CA,HOME
DNL-67969305-u-066618-WH,Positive,10/9/2023,Canister Seal Issue,Columbus,Ohio,Call-Center,Below SLA,25,Baltimore/MD,HOME
BXW-22148649-L-999285-jt,Very Positive,10/12/2023,Canister Seal Issue,Cleveland,Ohio,Call-Center,Above SLA,12,Baltimore/MD,HOME
RRE-04154517-Q-110423-ed,Negative,10/16/2023,Pressure Error Alert,Dayton,Ohio,Email,Within SLA,45,Los Angeles/CA,HOME
UxI-89510969-J-680855-EG,Positive,10/7/2023,Canister Seal Issue,Cincinnati,Ohio,Email,Within SLA,31,Los Angeles/CA,HOME
UZA-14498601-w-212446-E7,Neutral,10/20/2023,Canister Seal Issue,Toledo,Ohio,Email,Below SLA,28,Denver/CO,HOME
VAR-97950350-f-424653-YS,Neutral,10/7/2023,Pressure Error Alert,Dayton,Ohio,Text,Above SLA,27,Los Angeles/CA,HOME
SZL-41422278-q-598671-bG,Negative,10/2/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Within SLA,33,Baltimore/MD,HOME
YFT-59886929-t-043617-at,Positive,10/17/2023,Canister Seal Issue,Akron,Ohio,Email,Within SLA,27,Los Angeles/CA,HOME
SVD-50805655-u-999048-uy,Neutral,10/18/2023,Canister Seal Issue,Dayton,Ohio,Email,Below SLA,45,Los Angeles/CA,HOME
FED-11741017-0-361553-Yh,Negative,10/25/2023,Power Cord issue,Dayton,Ohio,Call-Center,Within SLA,24,Baltimore/MD,HOME
FPZ-30443838-0-540071-7W,Negative,10/11/2023,Pressure Error Alert,Cincinnati,Ohio,Text,Below SLA,43,Los Angeles/CA,HOME
UxP-48899522-6-826261-hA,Negative,10/6/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Within SLA,27,Los Angeles/CA,HOME
AGW-71605126-x-848666-rR,Very Positive,10/30/2023,Canister Seal Issue,Toledo,Ohio,Call-Center,Above SLA,45,Los Angeles/CA,HOME
DXR-97407579-7-199174-IR,Negative,10/24/2023,Canister Seal Issue,Cleveland,Ohio,Email,Below SLA,31,Baltimore/MD,HOME
XUQ-42153304-1-713593-bA,Negative,10/9/2023,Canister Seal Issue,Columbus,Ohio,Text,Within SLA,15,Los Angeles/CA,HOME
IXR-38774582-8-903152-HT,Negative,10/10/2023,Pressure Error Alert,Canton,Ohio,Email,Within SLA,44,Denver/CO,HOME
TEY-76775594-U-515295-UO,Neutral,10/1/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Within SLA,8,Denver/CO,HOME
EWR-10460581-W-091395-lU,Very Negative,10/29/2023,Canister Seal Issue,Cincinnati,Ohio,Email,Below SLA,40,Baltimore/MD,HOME
YGN-90395076-U-905205-fS,Very Negative,10/10/2023,Canister Seal Issue,Akron,Ohio,Call-Center,Within SLA,16,Los Angeles/CA,HOME
UVL-25001704-0-729718-9s,Neutral,10/2/2023,Canister Seal Issue,Columbus,Ohio,Call-Center,Within SLA,42,Los Angeles/CA,HOME
EET-45170514-x-111974-su,Very Negative,10/24/2023,Canister Seal Issue,Cleveland,Ohio,Text,Within SLA,12,Los Angeles/CA,HOME
ROR-47057330-P-270563-7F,Negative,10/22/2023,Pressure Error Alert,Columbus,Ohio,Web,Below SLA,37,Los Angeles/CA,HOME
FEG-85785933-0-142907-rx,Very Negative,10/19/2023,Canister Seal Issue,Cleveland,Ohio,Text,Within SLA,10,Baltimore/MD,HOME
IAR-37141692-J-095022-d5,Negative,10/3/2023,Canister Seal Issue,Toledo,Ohio,Email,Within SLA,5,Baltimore/MD,HOME
RJR-63894543-u-131995-UN,Very Negative,10/26/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Above SLA,41,Los Angeles/CA,HOME
FIH-79488485-R-183932-nt,Negative,10/7/2023,Canister Seal Issue,Cleveland,Ohio,Text,Within SLA,15,Baltimore/MD,HOME
NUA-54622878-D-555416-UR,Very Negative,10/21/2023,Canister Seal Issue,Cincinnati,Ohio,Web,Below SLA,9,Baltimore/MD,HOME
SAY-73555549-x-537783-OE,Very Negative,10/21/2023,Canister Seal Issue,Akron,Ohio,Email,Within SLA,25,Los Angeles/CA,HOME
VPF-23735230-8-524904-Rj,Negative,10/30/2023,Canister Seal Issue,Cleveland,Ohio,Email,Below SLA,40,Baltimore/MD,HOME
JxR-41603446-b-157214-GF,Neutral,10/11/2023,Canister Seal Issue,Dayton,Ohio,Call-Center,Within SLA,26,Chicago/IL,HOME
WXS-57390347-S-750155-6R,Neutral,10/9/2023,Pressure Error Alert,Toledo,Ohio,Web,Within SLA,31,Los Angeles/CA,HOME
PHI-03995474-v-976525-Xd,Very Negative,10/15/2023,Canister Seal Issue,Cleveland,Ohio,Web,Below SLA,13,Baltimore/MD,HOME
WDG-44691274-l-797925-S9,Negative,10/23/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Within SLA,35,Los Angeles/CA,HOME
RDE-50725930-i-625010-YX,Neutral,10/11/2023,Canister Seal Issue,Cincinnati,Ohio,Web,Within SLA,31,Baltimore/MD,HOME
EQR-10925358-D-797713-eo,Very Negative,10/5/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Below SLA,45,Chicago/IL,HOME
ULP-32915180-x-269741-3E,Negative,10/8/2023,Power Cord issue,Toledo,Ohio,Call-Center,Within SLA,36,Baltimore/MD,HOME
SRB-36784496-h-805344-an,Very Negative,10/11/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Above SLA,14,Los Angeles/CA,HOME
LAO-06420860-U-325177-n9,Negative,10/25/2023,Canister Seal Issue,Cincinnati,Ohio,Web,Within SLA,7,Baltimore/MD,HOME
IZX-46059920-J-996051-jH,Negative,10/28/2023,Canister Seal Issue,Dayton,Ohio,Web,Below SLA,21,Denver/CO,HOME
SPZ-67423048-o-605948-xV,Negative,10/24/2023,Canister Seal Issue,Akron,Ohio,Call-Center,Within SLA,10,Denver/CO,HOME
UQS-65064012-g-223571-Ix,Negative,10/26/2023,Canister Seal Issue,Columbus,Ohio,Text,Within SLA,16,Denver/CO,HOME
RxX-22173873-v-235301-us,Negative,10/30/2023,Canister Seal Issue,Cleveland,Ohio,Web,Within SLA,32,Los Angeles/CA,HOME
FGV-63562146-Z-497292-VN,Neutral,10/26/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Within SLA,30,Denver/CO,HOME
RQD-84861983-o-275426-Jy,Negative,10/23/2023,Power Cord issue,Dayton,Ohio,Call-Center,Below SLA,40,Baltimore/MD,HOME
TUE-64335653-u-305419-WW,Neutral,10/14/2023,Canister Seal Issue,Columbus,Ohio,Web,Within SLA,36,Baltimore/MD,HOME
ILE-34067958-J-136769-1l,Neutral,10/7/2023,Canister Seal Issue,Youngstown,Ohio,Email,Within SLA,36,Los Angeles/CA,HOME
XAH-28707518-l-248653-e7,Very Negative,10/22/2023,Power Cord issue,Hamilton,Ohio,Call-Center,Below SLA,14,Chicago/IL,HOME
YHR-31842577-J-244338-HV,Negative,10/8/2023,Canister Seal Issue,Columbus,Ohio,Web,Within SLA,19,Baltimore/MD,HOME
RQO-42469779-L-206345-AB,Positive,10/4/2023,Pressure Error Alert,Canton,Ohio,Text,Within SLA,30,Chicago/IL,HOME
WGN-09090489-G-473052-YS,Neutral,10/10/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Below SLA,19,Los Angeles/CA,HOME
FAT-70986151-x-909399-T3,Very Negative,10/21/2023,Canister Seal Issue,Columbus,Ohio,Call-Center,Within SLA,21,Baltimore/MD,HOME
VHI-11770579-O-159295-QX,Neutral,10/4/2023,Canister Seal Issue,Youngstown,Ohio,Email,Below SLA,23,Baltimore/MD,HOME
JYT-48813040-b-849992-0R,Negative,10/22/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Below SLA,31,Baltimore/MD,HOME
FLO-12661747-h-572567-DY,Negative,10/1/2023,Power Cord issue,Dayton,Ohio,Call-Center,Above SLA,13,Los Angeles/CA,HOME
UxI-70157940-N-212111-df,Very Negative,10/25/2023,Canister Seal Issue,Canton,Ohio,Web,Below SLA,16,Baltimore/MD,HOME
SUZ-18178018-G-927387-5O,Positive,10/10/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Within SLA,42,Baltimore/MD,HOME
YYT-94964236-Y-429160-x4,Neutral,10/4/2023,Canister Seal Issue,Toledo,Ohio,Call-Center,Below SLA,32,Los Angeles/CA,HOME
UYY-74739656-o-116831-UE,Neutral,10/9/2023,Canister Seal Issue,Cleveland,Ohio,Call-Center,Within SLA,41,Baltimore/MD,HOME
QUH-94558286-U-787756-08,Neutral,10/21/2023,Canister Seal Issue,Columbus,Ohio,Call-Center,Within SLA,5,Baltimore/MD,HOME
NDU-80484767-R-004214-QU,Negative,10/14/2023,Power Cord issue,Youngstown,Ohio,Call-Center,Below SLA,10,Baltimore/MD,HOME
JBL-35621558-s-427749-oU,Negative,10/17/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Within SLA,30,Los Angeles/CA,HOME
UGZ-54005986-4-507985-qT,Negative,10/26/2023,Canister Seal Issue,Youngstown,Ohio,Call-Center,Within SLA,6,Baltimore/MD,HOME
LUx-99374799-7-936307-Qn,Very Negative,10/6/2023,Canister Seal Issue,Cleveland,Ohio,Text,Below SLA,18,Los Angeles/CA,HOME
GUH-52779778-z-545599-Uf,Very Positive,10/6/2023,Pressure Error Alert,Toledo,Ohio,Email,Below SLA,10,Los Angeles/CA,HOME
GRQ-32377131-Y-680219-1R,Negative,10/21/2023,Pressure Error Alert,Cincinnati,Ohio,Email,Within SLA,41,Chicago/IL,HOME
GHF-88807636-d-117361-X9,Very Negative,10/21/2023,Canister Seal Issue,Mansfield,Ohio,Email,Below SLA,8,Denver/CO,HOME
WYI-38111616-n-442350-7R,Positive,10/9/2023,Canister Seal Issue,Akron,Ohio,Text,Within SLA,41,Los Angeles/CA,HOME
JVU-61785847-U-497495-ea,Very Negative,10/22/2023,Canister Seal Issue,Columbus,Ohio,Email,Above SLA,32,Los Angeles/CA,HOME
RUJ-58523482-y-257956-tx,Negative,10/6/2023,Canister Seal Issue,Toledo,Ohio,Email,Within SLA,10,Los Angeles/CA,HOME
LTY-59893196-i-722276-tR,Negative,10/23/2023,Power Cord issue,Mansfield,Ohio,Call-Center,Within SLA,40,Chicago/IL,HOME
HGI-90021743-t-165418-gx,Negative,10/10/2023,Power Cord issue,Youngstown,Ohio,Call-Center,Within SLA,32,Los Angeles/CA,HOME
IJN-51082592-s-418295-e1,Very Positive,10/28/2023,Pressure Error Alert,Dayton,Ohio,Text,Within SLA,32,Baltimore/MD,HOME
HIU-72655199-H-381799-Lr,Negative,10/16/2023,Pressure Error Alert,Columbus,Ohio,Email,Within SLA,38,Los Angeles/CA,HOME
BTH-18843779-S-653845-8d,Very Negative,10/15/2023,Canister Seal Issue,Akron,Ohio,Call-Center,Within SLA,45,Baltimore/MD,HOME
HSU-48296676-U-768302-xG,Negative,10/5/2023,Canister Seal Issue,Cincinnati,Ohio,Email,Within SLA,43,Denver/CO,HOME
GQZ-85380070-a-261959-qE,Very Negative,10/19/2023,Canister Seal Issue,Dayton,Ohio,Text,Within SLA,18,Los Angeles/CA,HOME
TIV-85022941-F-707785-UP,Negative,10/23/2023,Pressure Error Alert,Akron,Ohio,Email,Within SLA,29,Los Angeles/CA,HOME
AVx-52134268-J-451209-x3,Negative,10/6/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Within SLA,29,Los Angeles/CA,HOME
WOI-53576618-5-011895-zf,Negative,10/17/2023,Power Cord issue,Lima,Ohio,Call-Center,Below SLA,37,Baltimore/MD,HOME
VRT-44185365-5-245151-SH,Negative,10/16/2023,Canister Seal Issue,Toledo,Ohio,Call-Center,Within SLA,19,Los Angeles/CA,HOME
FGY-33288192-U-627336-qW,Negative,10/23/2023,Pressure Error Alert,Dayton,Ohio,Text,Below SLA,34,Chicago/IL,HOME
WUN-44689171-t-433242-0r,Negative,10/13/2023,Canister Seal Issue,Cleveland,Ohio,Web,Within SLA,33,Chicago/IL,HOME
HZU-89484562-p-255035-AR,Neutral,10/26/2023,Canister Seal Issue,Dayton,Ohio,Web,Above SLA,23,Baltimore/MD,HOME
UxJ-52476624-3-755542-Yr,Neutral,10/1/2023,Canister Seal Issue,Toledo,Ohio,Call-Center,Within SLA,33,Los Angeles/CA,HOME
